STEP,W11,W12,N11,N12,E11,E12,S11,S12,W21,W22,N21,N22,E21,E22,S21,S22,W31,W32,N31,N32,E31,E32,S31,S32,W41,W42,N41,N42,E41,E42,S41,S42
27,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,2,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2,0,0,0,0,2,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48,1,2,0,0,0,1,0,1,0,0,2,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
49,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,1,2,0,0,0,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
51,0,2,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
52,0,2,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
53,2,2,0,1,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,1
54,1,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0
55,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
56,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
57,2,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
58,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
59,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
60,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
66,0,2,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
67,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0
68,1,1,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0
69,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
70,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
72,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
73,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
74,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1,1,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80,2,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
81,2,0,0,1,2,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82,2,0,0,0,2,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
83,4,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0
84,2,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
85,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
86,1,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87,0,1,0,1,0,1,0,0,1,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
88,0,0,0,1,0,1,0,0,1,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0
89,1,1,0,1,0,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
90,0,2,0,1,0,1,0,0,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
92,1,1,0,1,0,1,0,0,0,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
93,0,2,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
94,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
95,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
96,1,0,0,0,0,0,1,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
97,1,1,0,0,0,0,1,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
98,2,0,0,0,0,0,2,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
99,2,0,0,0,0,2,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
102,3,0,0,0,0,1,0,0,1,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
103,4,0,0,0,0,1,0,0,1,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
104,4,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105,2,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
106,1,1,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
107,1,1,0,0,1,0,2,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
108,0,1,0,1,2,0,2,0,0,1,0,0,1,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0
109,0,1,0,0,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
110,1,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
115,1,3,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0
116,0,2,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,2,0
117,0,2,0,0,0,1,0,1,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,2,0
118,1,2,0,0,0,1,0,1,2,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,2,0
119,0,1,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
120,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
122,1,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
123,1,0,0,0,1,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
124,1,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
125,0,2,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
126,0,2,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,1,2,0,1,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
128,0,2,0,2,0,0,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
129,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
130,1,0,1,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,0,0
131,0,0,2,1,0,1,0,1,2,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,2,0,2,0,1,0,0,0
132,1,0,2,0,0,1,0,1,2,0,1,0,1,0,2,0,1,0,1,0,0,0,0,1,2,0,2,0,2,0,0,0
133,2,1,2,0,0,1,0,2,2,0,1,0,2,0,1,0,1,0,1,0,0,0,0,1,2,0,2,0,2,0,0,0
134,0,0,1,1,1,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0
135,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
136,1,0,0,0,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0
137,0,0,0,1,2,0,1,0,0,2,0,1,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,2,0
138,0,1,0,0,2,0,1,0,0,1,0,0,3,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,2,0
139,1,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0
140,0,0,0,0,1,1,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
141,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
142,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
143,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
144,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
145,1,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
146,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0
147,0,0,0,0,2,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0
148,1,0,0,2,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0
149,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0
150,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
151,1,1,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
152,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0
153,0,1,0,2,0,0,0,1,0,2,0,1,1,0,2,1,0,0,0,2,0,0,0,1,1,2,0,0,1,0,0,0
154,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0
155,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0
156,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0
157,2,0,1,1,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,3,0,3,0,0,0,0,0,0,0
158,1,0,1,0,3,0,2,0,2,0,1,0,0,1,0,0,0,1,0,0,3,0,3,0,3,0,0,0,0,0,0,0
159,0,0,0,0,2,0,1,0,1,0,1,0,0,3,1,1,0,1,0,1,3,0,2,0,2,0,0,0,0,0,0,0
160,1,0,0,1,2,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,2,1,1,0,0,1,0,0,0,0,0,0
161,0,0,0,2,2,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,2,1,0,0,0,1,0,0,0,0,0,0
162,0,0,0,1,1,0,0,0,0,3,0,0,0,2,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
163,1,0,0,1,1,0,0,0,0,2,0,0,0,3,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
164,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
165,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
166,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2,0,1,0,0,0
167,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,2,0,1,0,0,0
168,2,0,0,1,0,1,1,0,2,0,2,0,0,0,1,0,1,0,1,0,0,1,0,0,3,0,2,0,1,0,0,0
169,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
170,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
171,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,2,0,1,0,0,2,0,0,0,1,0,0
172,1,0,0,2,2,1,1,0,0,1,0,1,0,1,0,1,0,0,0,2,2,0,1,0,0,2,0,0,0,1,0,0
173,0,0,0,1,2,0,1,1,0,1,0,1,0,1,0,2,0,0,0,2,2,0,1,0,0,2,0,0,0,1,0,1
174,1,1,0,1,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0
175,2,0,0,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
176,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
177,1,0,1,1,0,0,0,0,2,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0
178,2,0,1,0,0,0,0,0,3,0,2,1,1,1,1,1,1,0,1,0,0,0,0,0,2,0,2,0,1,0,1,0
179,0,1,1,1,0,1,0,0,2,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
180,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0
181,1,0,0,1,0,0,0,0,1,2,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
182,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
183,0,0,0,2,0,0,0,0,0,2,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
184,1,0,0,1,1,0,0,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
185,1,0,1,0,1,1,0,0,0,2,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
186,1,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0
187,3,0,2,0,2,0,1,0,0,3,0,0,1,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,1,0,1,0
188,2,0,2,0,2,0,1,0,0,2,0,0,1,0,1,0,1,0,2,0,2,0,1,0,0,1,0,0,1,0,1,0
189,2,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
190,3,0,1,1,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
191,1,0,0,2,0,1,0,1,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
192,0,1,0,2,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0
193,1,2,0,2,0,2,0,1,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0
194,0,1,0,2,0,0,0,0,1,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
195,1,1,0,3,1,0,1,0,1,2,0,0,0,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
196,0,2,0,3,1,1,1,0,0,2,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
197,0,1,0,3,1,0,1,0,0,2,0,0,0,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
198,1,1,0,3,2,0,1,0,0,2,0,0,0,2,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
199,0,0,0,2,1,0,1,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
201,2,1,1,0,0,1,0,1,0,2,0,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
202,1,0,1,0,0,1,0,2,0,2,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0
203,1,0,1,0,0,1,0,1,0,2,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,2,0,0,2,0,1,0
204,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
205,1,0,0,1,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
206,0,0,0,2,0,2,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
207,0,0,0,2,0,1,0,1,2,0,1,0,0,1,1,2,0,0,0,0,0,1,0,1,2,0,1,0,0,1,0,0
208,1,0,0,3,0,1,0,1,2,0,2,0,0,1,0,2,0,0,0,0,0,1,0,1,3,0,1,0,0,1,1,0
