STEP,W11,W12,N11,N12,E11,E12,S11,S12,W21,W22,N21,N22,E21,E22,S21,S22,W31,W32,N31,N32,E31,E32,S31,S32,W41,W42,N41,N42,E41,E42,S41,S42
27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,3,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,3,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45,3,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
47,4,0,0,0,2,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
48,3,1,0,0,2,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
49,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,2,0,0,0,0,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
51,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
52,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
53,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
54,0,0,0,1,1,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
55,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
56,1,1,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
57,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
58,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
59,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,0,1,0,0,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
61,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
62,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
63,2,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
64,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0,2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
68,1,1,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
69,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
70,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
71,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
72,0,1,0,1,2,0,2,0,1,0,0,0,0,2,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
73,0,1,0,0,3,0,2,0,1,0,0,1,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
74,2,0,0,0,2,0,1,0,0,1,0,0,0,1,1,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
75,1,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
76,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,3,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,2,1,0,1,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,1,1,0,0,0,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,1,2,0,1,0,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,0,2,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
85,0,2,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
86,1,2,0,2,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
87,0,3,0,2,2,0,1,0,0,0,1,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
88,0,2,0,2,3,0,1,0,0,1,1,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0
89,2,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
90,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
91,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
92,4,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
93,3,1,2,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0
94,2,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
95,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
96,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
97,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
98,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
99,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0
100,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0
101,1,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0
102,0,0,0,1,2,0,1,0,0,0,0,1,1,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0
103,0,0,0,1,2,0,1,0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0
104,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
107,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
108,2,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
109,0,0,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0
110,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,2,0,1,0,0,0,0,0
111,0,0,0,0,0,0,0,1,2,0,3,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,2,0,0,0,0,0
112,0,0,0,0,0,0,0,1,3,0,3,0,0,0,0,1,0,1,0,1,0,0,0,0,3,0,3,0,0,0,0,0
113,1,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,3,0,0,0,0,0
114,1,0,1,0,0,1,0,0,2,0,2,0,0,0,1,0,1,0,2,0,2,0,0,0,2,0,2,0,0,0,0,0
115,1,1,2,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,2,0,2,0,0,0,1,0,1,0,1,0,0,0
116,3,0,2,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,3,0,2,0,0,0,0,0,0,0,1,0,1,0
117,2,0,2,0,2,0,1,0,0,1,0,0,2,0,2,0,1,0,3,0,3,0,0,0,0,0,0,0,1,0,1,0
118,2,0,2,0,2,0,1,0,0,1,0,0,2,0,1,0,1,0,3,0,3,0,0,0,0,0,0,0,1,0,1,0
119,3,0,1,0,1,0,0,0,0,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
120,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
125,1,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
126,0,1,0,1,1,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0
127,0,1,0,1,1,0,0,1,2,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0
128,1,1,0,2,1,0,0,0,2,1,3,0,0,1,0,1,0,0,0,0,3,0,0,0,2,0,1,0,0,1,0,0
129,0,1,0,1,1,0,0,0,1,0,3,0,0,1,1,1,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0
130,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
131,1,1,0,2,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
132,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
133,0,2,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
134,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
135,0,0,0,0,1,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0
136,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0
137,2,0,0,1,1,0,1,0,0,2,0,1,2,0,1,0,0,0,0,0,3,0,2,0,0,0,0,0,2,0,0,0
138,1,1,1,0,2,0,2,0,0,1,0,0,2,0,2,0,0,0,0,0,3,0,2,0,0,0,0,0,2,0,1,0
139,1,0,1,0,2,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0
140,2,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
141,1,1,1,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,1,0,1,0,0,0,0,1,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
143,2,0,1,0,0,1,0,1,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
144,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,0,0,0,1,0,0,0,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,0,0,0,2,0,0,0,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,0,1,1,0,1,0,1,0,0,0,0,1,1,0,2,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
151,1,0,1,1,1,0,2,0,0,0,0,0,2,0,1,0,2,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
152,2,0,1,0,2,0,2,0,0,0,0,0,2,1,1,0,2,0,0,0,2,0,2,0,0,1,0,0,1,0,0,0
153,1,0,1,0,2,0,3,0,0,1,0,1,3,0,2,1,2,0,0,0,2,0,3,0,0,1,0,0,2,0,1,0
154,1,0,0,1,1,0,2,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0
155,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
156,1,2,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
157,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0
158,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0
159,0,1,0,0,0,1,0,0,1,0,1,0,0,2,1,1,0,1,0,1,0,1,0,0,3,0,2,0,0,1,0,0
160,0,1,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,5,0,2,0,0,1,0,0
161,1,1,0,1,0,1,0,0,2,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,5,0,3,0,0,1,0,0
162,1,1,0,0,0,1,0,0,3,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,5,0,3,0,0,1,0,0
163,1,1,0,0,0,1,0,0,3,0,2,0,0,2,0,0,0,1,0,1,0,1,0,0,5,0,3,0,0,1,0,0
164,2,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0
165,2,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
166,2,0,1,0,0,0,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
167,4,0,1,0,0,0,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
168,3,0,1,1,0,0,2,0,0,1,0,1,1,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0
169,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
170,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
171,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
172,0,1,0,2,0,2,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
173,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
174,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
175,1,0,1,0,1,0,1,0,0,2,0,3,1,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
176,2,0,1,0,1,0,1,1,0,1,0,2,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
177,2,0,2,1,2,0,1,0,0,1,0,2,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
178,2,0,2,0,2,0,1,0,0,2,0,3,1,1,3,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
179,2,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
180,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
181,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
182,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
183,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
184,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
185,2,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
186,2,0,1,0,0,0,0,1,1,0,0,0,2,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
187,3,0,2,0,0,0,0,1,1,1,0,0,2,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
188,4,0,2,0,0,0,0,1,1,0,1,0,2,0,2,0,2,0,2,0,0,0,0,0,1,0,1,0,2,0,1,0
189,2,0,1,0,0,0,1,1,0,0,0,0,2,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,3,0,2,0
190,1,1,0,1,0,1,1,0,0,1,0,0,3,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0
191,1,1,0,1,0,0,2,0,0,0,0,0,3,0,3,1,1,0,0,0,0,0,2,0,0,0,0,0,4,0,2,0
192,0,1,0,0,0,0,3,0,0,1,0,0,4,0,3,0,0,0,0,2,0,0,2,0,0,0,0,0,4,0,3,0
193,0,2,0,0,0,1,3,0,0,1,0,1,5,0,4,0,1,0,0,2,0,0,2,0,0,0,0,0,5,0,3,0
194,2,0,1,0,0,0,2,0,0,1,0,0,4,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,2,0
195,1,0,1,0,0,0,1,1,0,0,0,0,3,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0
196,2,1,2,0,0,1,0,1,0,0,0,0,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0
197,3,0,2,0,0,1,0,1,1,0,1,0,1,2,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0
198,3,0,2,0,0,1,0,1,1,0,1,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
199,4,0,1,0,0,1,0,2,2,0,1,0,0,1,1,1,2,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
200,4,0,1,0,0,1,0,1,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
201,3,1,0,0,0,1,0,1,2,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0
202,1,0,0,0,0,1,0,2,3,0,1,0,0,2,1,1,0,0,0,0,0,1,0,1,3,0,1,0,0,1,0,0
203,1,0,0,0,0,1,0,1,3,0,1,0,0,2,0,1,0,0,0,0,0,1,0,1,3,0,1,0,0,1,0,1
204,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
205,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
206,1,0,0,0,1,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
207,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
208,0,0,0,1,1,0,1,0,0,1,0,0,0,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
